t,ex,ey,eyaw
96.144000,35.983,-1.707,1.39604
96.145000,35.985,-1.706,1.39622
96.146000,35.994,-1.717,1.39621
96.147000,35.997,-1.716,1.39629
96.148000,35.999,-1.714,1.39628
96.149000,36.002,-1.713,1.39623
96.150000,36.011,-1.724,1.39623
96.151000,36.013,-1.723,1.39618
96.152000,36.016,-1.722,1.39605
96.153000,36.019,-1.721,1.39597
96.154000,36.021,-1.720,1.39589
96.156000,36.033,-1.729,1.39613
96.157000,36.035,-1.728,1.39613
96.158000,36.038,-1.727,1.39611
96.159000,36.040,-1.726,1.39610
96.160000,36.049,-1.737,1.39604
96.161000,36.052,-1.735,1.39599
96.163000,36.057,-1.733,1.39586
96.164000,36.059,-1.732,1.39599
96.165000,36.062,-1.731,1.39592
96.166000,36.071,-1.742,1.39595
96.167000,36.073,-1.741,1.39590
96.168000,36.076,-1.739,1.39593
96.170000,36.081,-1.737,1.39609
96.171000,36.090,-1.748,1.39603
96.172000,36.092,-1.747,1.39611
96.173000,36.095,-1.746,1.39592
96.174000,36.097,-1.745,1.39601
96.175000,36.100,-1.743,1.39604
96.176000,36.109,-1.754,1.39611
96.177000,36.111,-1.753,1.39601
96.178000,36.114,-1.752,1.39615
96.179000,36.116,-1.751,1.39619
96.180000,36.119,-1.750,1.39610
96.181000,36.128,-1.760,1.39613
96.182000,36.130,-1.759,1.39613
96.183000,36.133,-1.758,1.39613
96.184000,36.135,-1.757,1.39623
96.185000,36.144,-1.768,1.39620
96.186000,36.147,-1.767,1.39612
96.187000,36.149,-1.765,1.39609
96.188000,36.152,-1.764,1.39607
96.189000,36.154,-1.763,1.39602
96.190000,36.157,-1.762,1.39614
96.191000,36.166,-1.773,1.39608
96.192000,36.168,-1.772,1.39615
96.193000,36.171,-1.771,1.39629
96.195000,36.176,-1.768,1.39622
96.196000,36.185,-1.779,1.39620
96.197000,36.187,-1.778,1.39609
96.198000,36.190,-1.777,1.39589
96.199000,36.192,-1.776,1.39605
96.200000,36.195,-1.775,1.39593
96.201000,36.203,-1.785,1.39594
96.202000,36.206,-1.784,1.39592
96.204000,36.211,-1.782,1.39611
96.205000,36.213,-1.781,1.39612
96.206000,36.222,-1.791,1.39610
96.208000,36.227,-1.789,1.39595
96.209000,36.230,-1.788,1.39600
96.210000,36.232,-1.787,1.39608
96.211000,36.241,-1.797,1.39621
96.212000,36.243,-1.796,1.39629
96.213000,36.246,-1.795,1.39622
96.214000,36.248,-1.794,1.39614
96.215000,36.251,-1.793,1.39634
96.216000,36.260,-1.804,1.39623
96.217000,36.262,-1.802,1.39630
96.218000,36.265,-1.801,1.39639
96.219000,36.267,-1.800,1.39648
96.220000,36.269,-1.799,1.39650
96.221000,36.278,-1.810,1.39664
96.222000,36.281,-1.809,1.39678
96.223000,36.283,-1.807,1.39681
96.224000,36.286,-1.806,1.39682
96.225000,36.294,-1.817,1.39686
96.226000,36.297,-1.816,1.39680
96.227000,36.299,-1.815,1.39684
96.228000,36.302,-1.814,1.39679
96.229000,36.304,-1.813,1.39682
96.230000,36.307,-1.811,1.39672
96.231000,36.315,-1.822,1.39664
96.232000,36.318,-1.821,1.39656
96.233000,36.320,-1.820,1.39652
96.234000,36.323,-1.819,1.39656
96.235000,36.325,-1.818,1.39663
96.236000,36.334,-1.828,1.39663
96.237000,36.337,-1.827,1.39665
96.238000,36.339,-1.826,1.39680
96.239000,36.341,-1.825,1.39684
96.240000,36.344,-1.824,1.39690
96.241000,36.353,-1.834,1.39688
96.242000,36.355,-1.833,1.39687
96.243000,36.357,-1.832,1.39681
96.244000,36.360,-1.831,1.39690
96.245000,36.362,-1.830,1.39689
96.246000,36.371,-1.840,1.39682
96.247000,36.374,-1.839,1.39694
96.248000,36.376,-1.838,1.39686
96.249000,36.378,-1.837,1.39683
96.250000,36.381,-1.836,1.39685
96.251000,36.390,-1.846,1.39671
96.252000,36.392,-1.845,1.39665
96.253000,36.394,-1.844,1.39668
96.254000,36.397,-1.843,1.39664
96.255000,36.399,-1.842,1.39669
96.256000,36.408,-1.852,1.39655
96.257000,36.410,-1.851,1.39649
96.258000,36.413,-1.850,1.39632
96.259000,36.415,-1.849,1.39629
96.260000,36.418,-1.848,1.39621
96.261000,36.426,-1.858,1.39617
96.262000,36.429,-1.857,1.39612
96.263000,36.431,-1.856,1.39595
96.264000,36.434,-1.855,1.39599
96.265000,36.436,-1.854,1.39589
96.266000,36.445,-1.864,1.39601
96.268000,36.450,-1.862,1.39635
96.269000,36.452,-1.861,1.39632
96.270000,36.454,-1.860,1.39626
96.271000,36.463,-1.870,1.39633
96.272000,36.465,-1.869,1.39619
96.273000,36.468,-1.868,1.39628
96.274000,36.470,-1.867,1.39626
96.275000,36.473,-1.866,1.39624
96.276000,36.481,-1.876,1.39625
96.277000,36.484,-1.875,1.39623
96.278000,36.486,-1.874,1.39621
96.279000,36.489,-1.873,1.39629
96.280000,36.491,-1.872,1.39622
96.281000,36.499,-1.882,1.39613
96.282000,36.502,-1.881,1.39613
96.283000,36.504,-1.880,1.39618
96.284000,36.507,-1.879,1.39621
96.285000,36.509,-1.878,1.39629
96.286000,36.518,-1.888,1.39638
96.287000,36.520,-1.887,1.39634
96.288000,36.523,-1.886,1.39626
96.289000,36.525,-1.885,1.39618
96.290000,36.533,-1.895,1.39602
96.291000,36.536,-1.894,1.39597
96.292000,36.538,-1.893,1.39603
96.293000,36.541,-1.892,1.39596
96.294000,36.543,-1.891,1.39581
96.295000,36.552,-1.901,1.39574
96.296000,36.554,-1.900,1.39568
96.297000,36.556,-1.899,1.39564
96.298000,36.559,-1.898,1.39561
96.300000,36.564,-1.896,1.39587
96.301000,36.572,-1.906,1.39565
96.302000,36.574,-1.905,1.39562
96.303000,36.577,-1.904,1.39559
96.304000,36.579,-1.903,1.39552
96.305000,36.582,-1.902,1.39560
96.306000,36.590,-1.912,1.39572
96.307000,36.592,-1.911,1.39585
96.308000,36.595,-1.910,1.39586
96.309000,36.597,-1.909,1.39592
96.310000,36.600,-1.908,1.39599
96.311000,36.608,-1.918,1.39606
96.312000,36.610,-1.917,1.39614
96.314000,36.615,-1.915,1.39579
96.315000,36.618,-1.914,1.39577
96.316000,36.626,-1.924,1.39579
96.317000,36.628,-1.923,1.39578
96.318000,36.631,-1.922,1.39591
96.319000,36.633,-1.920,1.39598
96.320000,36.636,-1.919,1.39602
96.321000,36.644,-1.930,1.39599
96.322000,36.646,-1.928,1.39595
96.323000,36.649,-1.927,1.39588
96.324000,36.651,-1.926,1.39585
96.325000,36.654,-1.925,1.39583
96.326000,36.662,-1.935,1.39602
96.327000,36.664,-1.934,1.39611
96.328000,36.667,-1.933,1.39616
96.329000,36.669,-1.932,1.39630
96.330000,36.671,-1.931,1.39638
96.331000,36.680,-1.941,1.39640
96.332000,36.682,-1.940,1.39633
96.333000,36.685,-1.939,1.39635
96.334000,36.687,-1.938,1.39632
96.335000,36.695,-1.948,1.39630
96.336000,36.698,-1.947,1.39637
96.337000,36.700,-1.946,1.39639
96.338000,36.702,-1.945,1.39642
96.339000,36.705,-1.944,1.39631
96.340000,36.707,-1.943,1.39633
96.341000,36.715,-1.953,1.39625
96.342000,36.718,-1.952,1.39634
96.343000,36.720,-1.951,1.39634
96.345000,36.725,-1.949,1.39593
96.346000,36.733,-1.959,1.39606
96.347000,36.736,-1.958,1.39613
96.348000,36.738,-1.957,1.39619
96.349000,36.740,-1.956,1.39628
96.350000,36.743,-1.954,1.39631
96.351000,36.751,-1.964,1.39636
96.353000,36.756,-1.962,1.39637
96.354000,36.758,-1.961,1.39639
96.355000,36.766,-1.971,1.39638
96.356000,36.769,-1.970,1.39639
96.358000,36.773,-1.968,1.39659
96.359000,36.776,-1.967,1.39656
96.360000,36.778,-1.966,1.39650
96.361000,36.786,-1.976,1.39653
96.362000,36.789,-1.975,1.39659
96.363000,36.791,-1.974,1.39672
96.364000,36.793,-1.973,1.39674
96.365000,36.796,-1.972,1.39666
96.366000,36.804,-1.982,1.39665
96.367000,36.806,-1.981,1.39667
96.368000,36.809,-1.980,1.39658
96.369000,36.811,-1.979,1.39643
96.370000,36.813,-1.978,1.39630
96.371000,36.822,-1.988,1.39631
96.372000,36.824,-1.986,1.39627
96.373000,36.826,-1.985,1.39624
96.374000,36.829,-1.984,1.39621
96.375000,36.831,-1.983,1.39621
96.376000,36.839,-1.993,1.39617
96.377000,36.841,-1.992,1.39620
96.378000,36.844,-1.991,1.39621
96.379000,36.846,-1.990,1.39627
96.380000,36.848,-1.989,1.39629
96.381000,36.857,-1.999,1.39629
96.382000,36.859,-1.998,1.39636
96.383000,36.861,-1.997,1.39629
96.384000,36.863,-1.996,1.39620
96.385000,36.866,-1.995,1.39626
96.386000,36.874,-2.005,1.39619
96.387000,36.876,-2.004,1.39627
96.388000,36.879,-2.003,1.39627
96.389000,36.881,-2.002,1.39630
96.390000,36.883,-2.001,1.39642
96.391000,36.891,-2.011,1.39650
96.392000,36.894,-2.010,1.39637
96.393000,36.896,-2.009,1.39622
96.394000,36.898,-2.007,1.39621
96.396000,36.909,-2.016,1.39615
96.397000,36.911,-2.015,1.39611
96.398000,36.913,-2.014,1.39617
96.399000,36.916,-2.013,1.39602
96.400000,36.918,-2.012,1.39593
96.401000,36.926,-2.022,1.39602
96.402000,36.928,-2.021,1.39595
96.403000,36.930,-2.020,1.39596
96.404000,36.933,-2.019,1.39592
96.405000,36.941,-2.029,1.39590
96.406000,36.943,-2.028,1.39591
96.407000,36.945,-2.027,1.39576
96.408000,36.948,-2.026,1.39562
96.409000,36.950,-2.025,1.39565
96.410000,36.952,-2.024,1.39560
96.411000,36.960,-2.033,1.39569
96.412000,36.963,-2.032,1.39560
96.413000,36.965,-2.031,1.39562
96.414000,36.967,-2.030,1.39556
96.415000,36.970,-2.029,1.39562
96.416000,36.978,-2.039,1.39569
96.417000,36.980,-2.038,1.39560
96.418000,36.982,-2.037,1.39552
96.419000,36.984,-2.036,1.39551
96.420000,36.987,-2.035,1.39555
96.421000,36.995,-2.045,1.39563
96.422000,36.997,-2.044,1.39565
96.423000,36.999,-2.043,1.39566
96.424000,37.002,-2.042,1.39550
96.425000,37.004,-2.041,1.39553
96.426000,37.012,-2.050,1.39550
96.427000,37.014,-2.049,1.39556
96.428000,37.017,-2.048,1.39554
96.430000,37.027,-2.057,1.39550
96.431000,37.029,-2.056,1.39553
96.432000,37.031,-2.055,1.39553
96.434000,37.036,-2.053,1.39544
96.435000,37.038,-2.052,1.39539
96.436000,37.046,-2.061,1.39544
96.437000,37.049,-2.060,1.39539
96.438000,37.051,-2.059,1.39533
96.439000,37.053,-2.058,1.39535
96.440000,37.055,-2.057,1.39537
96.441000,37.063,-2.067,1.39542
96.442000,37.066,-2.066,1.39520
96.443000,37.068,-2.065,1.39508
96.444000,37.070,-2.064,1.39516
96.445000,37.072,-2.063,1.39520
96.446000,37.080,-2.073,1.39504
96.447000,37.083,-2.072,1.39500
96.448000,37.085,-2.071,1.39487
96.449000,37.087,-2.070,1.39501
96.450000,37.089,-2.069,1.39501
96.451000,37.097,-2.078,1.39496
96.452000,37.100,-2.077,1.39495
96.453000,37.102,-2.076,1.39493
96.454000,37.104,-2.075,1.39482
96.455000,37.106,-2.074,1.39474
96.456000,37.114,-2.084,1.39464
96.457000,37.117,-2.083,1.39466
96.458000,37.119,-2.082,1.39466
96.459000,37.121,-2.081,1.39455
96.460000,37.123,-2.080,1.39450
96.461000,37.131,-2.089,1.39435
96.462000,37.133,-2.088,1.39440
96.463000,37.136,-2.087,1.39444
96.464000,37.138,-2.086,1.39443
96.465000,37.140,-2.085,1.39442
96.466000,37.148,-2.095,1.39444
96.467000,37.150,-2.094,1.39427
96.469000,37.155,-2.092,1.39439
96.470000,37.157,-2.091,1.39423
96.471000,37.165,-2.100,1.39427
96.472000,37.167,-2.099,1.39430
96.473000,37.169,-2.098,1.39426
96.474000,37.172,-2.097,1.39408
96.475000,37.174,-2.096,1.39407
96.476000,37.176,-2.095,1.39403
96.477000,37.184,-2.105,1.39402
96.478000,37.186,-2.104,1.39395
96.479000,37.188,-2.103,1.39373
96.480000,37.191,-2.102,1.39374
96.481000,37.198,-2.111,1.39369
96.482000,37.201,-2.110,1.39382
96.484000,37.205,-2.108,1.39368
96.485000,37.207,-2.107,1.39380
96.486000,37.215,-2.117,1.39377
96.488000,37.220,-2.115,1.39343
96.489000,37.222,-2.114,1.39352
96.490000,37.224,-2.113,1.39344
96.491000,37.232,-2.122,1.39357
96.492000,37.234,-2.121,1.39359
96.493000,37.236,-2.120,1.39367
96.494000,37.238,-2.119,1.39365
96.495000,37.241,-2.118,1.39365
96.496000,37.248,-2.127,1.39366
96.497000,37.251,-2.126,1.39371
96.498000,37.253,-2.125,1.39380
96.500000,37.257,-2.123,1.39387
96.501000,37.265,-2.133,1.39382
96.502000,37.267,-2.132,1.39385
96.503000,37.269,-2.131,1.39374
96.504000,37.272,-2.130,1.39369
96.505000,37.274,-2.129,1.39373
96.506000,37.282,-2.138,1.39354
96.507000,37.284,-2.137,1.39362
96.508000,37.286,-2.136,1.39355
96.509000,37.288,-2.135,1.39363
96.510000,37.290,-2.134,1.39364
96.511000,37.298,-2.144,1.39367
96.512000,37.300,-2.143,1.39366
96.513000,37.303,-2.142,1.39359
96.514000,37.305,-2.141,1.39356
96.515000,37.307,-2.140,1.39361
96.516000,37.315,-2.149,1.39360
96.517000,37.317,-2.148,1.39372
96.518000,37.319,-2.147,1.39373
96.520000,37.323,-2.145,1.39353
96.521000,37.331,-2.154,1.39348
96.522000,37.333,-2.153,1.39355
96.523000,37.335,-2.152,1.39356
96.524000,37.338,-2.151,1.39360
96.525000,37.340,-2.150,1.39363
96.526000,37.348,-2.160,1.39370
96.527000,37.350,-2.159,1.39371
96.528000,37.352,-2.158,1.39384
96.529000,37.354,-2.157,1.39383
96.530000,37.356,-2.156,1.39377
96.531000,37.364,-2.165,1.39360
96.532000,37.366,-2.164,1.39354
96.533000,37.368,-2.163,1.39368
96.534000,37.370,-2.162,1.39368
96.535000,37.373,-2.161,1.39375
96.536000,37.380,-2.170,1.39376
96.537000,37.382,-2.169,1.39378
96.539000,37.387,-2.168,1.39371
96.540000,37.389,-2.167,1.39362
96.541000,37.397,-2.176,1.39362
96.542000,37.399,-2.175,1.39352
96.543000,37.401,-2.174,1.39343
96.544000,37.403,-2.173,1.39340
96.545000,37.405,-2.172,1.39347
96.546000,37.413,-2.181,1.39348
96.547000,37.415,-2.180,1.39359
96.548000,37.417,-2.179,1.39351
96.549000,37.419,-2.178,1.39360
96.550000,37.422,-2.177,1.39363
96.551000,37.429,-2.186,1.39366
96.552000,37.431,-2.185,1.39366
96.553000,37.433,-2.184,1.39385
96.554000,37.436,-2.183,1.39388
96.555000,37.438,-2.183,1.39395
96.556000,37.445,-2.192,1.39385
96.557000,37.447,-2.191,1.39383
96.558000,37.450,-2.190,1.39377
96.559000,37.452,-2.189,1.39364
96.560000,37.454,-2.188,1.39371
96.561000,37.461,-2.197,1.39373
96.562000,37.464,-2.196,1.39373
96.563000,37.466,-2.195,1.39379
96.564000,37.468,-2.194,1.39378
96.565000,37.470,-2.193,1.39381
96.566000,37.477,-2.202,1.39377
96.567000,37.480,-2.201,1.39373
96.568000,37.482,-2.200,1.39384
96.569000,37.484,-2.199,1.39385
96.570000,37.486,-2.198,1.39376
96.571000,37.494,-2.207,1.39388
96.572000,37.496,-2.207,1.39383
96.573000,37.498,-2.206,1.39373
96.574000,37.500,-2.205,1.39382
96.575000,37.502,-2.204,1.39381
96.576000,37.510,-2.213,1.39384
96.577000,37.512,-2.212,1.39379
96.578000,37.514,-2.211,1.39381
96.579000,37.516,-2.210,1.39378
96.580000,37.518,-2.209,1.39372
96.581000,37.526,-2.218,1.39359
96.582000,37.528,-2.217,1.39353
96.583000,37.530,-2.216,1.39352
96.585000,37.534,-2.214,1.39361
96.586000,37.542,-2.223,1.39362
96.587000,37.544,-2.222,1.39367
96.588000,37.546,-2.221,1.39378
96.589000,37.548,-2.220,1.39371
96.590000,37.550,-2.219,1.39367
96.591000,37.558,-2.228,1.39370
96.592000,37.560,-2.227,1.39375
96.593000,37.562,-2.226,1.39388
96.594000,37.564,-2.225,1.39393
96.595000,37.566,-2.225,1.39374
96.596000,37.574,-2.233,1.39380
96.597000,37.576,-2.233,1.39373
96.598000,37.578,-2.232,1.39372
96.600000,37.582,-2.230,1.39354
96.601000,37.590,-2.239,1.39354
96.602000,37.592,-2.238,1.39351
96.603000,37.594,-2.237,1.39352
96.604000,37.596,-2.236,1.39360
96.605000,37.598,-2.235,1.39351
96.606000,37.605,-2.244,1.39363
96.607000,37.608,-2.243,1.39352
96.608000,37.610,-2.242,1.39347
96.609000,37.612,-2.241,1.39340
96.610000,37.614,-2.240,1.39337
96.611000,37.621,-2.249,1.39327
96.612000,37.623,-2.248,1.39325
96.613000,37.626,-2.247,1.39330
96.615000,37.630,-2.245,1.39335
96.616000,37.637,-2.254,1.39337
96.617000,37.639,-2.253,1.39340
96.618000,37.641,-2.252,1.39350
96.620000,37.646,-2.250,1.39340
96.621000,37.653,-2.259,1.39332
96.622000,37.655,-2.258,1.39325
96.623000,37.657,-2.257,1.39326
96.625000,37.661,-2.255,1.39349
96.626000,37.669,-2.264,1.39353
96.627000,37.671,-2.263,1.39360
96.628000,37.673,-2.262,1.39364
96.629000,37.675,-2.261,1.39365
96.630000,37.677,-2.260,1.39375
96.631000,37.684,-2.269,1.39363
96.632000,37.686,-2.268,1.39370
96.633000,37.689,-2.267,1.39364
96.634000,37.691,-2.267,1.39353
96.635000,37.698,-2.275,1.39347
96.636000,37.700,-2.274,1.39344
96.637000,37.702,-2.273,1.39343
96.638000,37.704,-2.273,1.39344
96.639000,37.706,-2.272,1.39347
96.641000,37.716,-2.279,1.39344
96.642000,37.718,-2.279,1.39336
96.643000,37.720,-2.278,1.39340
96.644000,37.722,-2.277,1.39341
96.645000,37.724,-2.276,1.39346
96.646000,37.731,-2.285,1.39346
96.647000,37.733,-2.284,1.39344
96.648000,37.735,-2.283,1.39343
96.649000,37.737,-2.282,1.39337
96.650000,37.739,-2.281,1.39336
96.651000,37.747,-2.290,1.39335
96.652000,37.749,-2.289,1.39324
96.653000,37.751,-2.288,1.39317
96.654000,37.753,-2.287,1.39312
96.655000,37.755,-2.286,1.39298
96.656000,37.762,-2.295,1.39301
96.657000,37.764,-2.294,1.39303
96.658000,37.766,-2.293,1.39310
96.659000,37.768,-2.292,1.39309
96.660000,37.770,-2.291,1.39316
96.661000,37.778,-2.300,1.39312
96.662000,37.780,-2.299,1.39314
96.663000,37.782,-2.298,1.39307
96.664000,37.784,-2.297,1.39315
96.665000,37.786,-2.296,1.39312
96.666000,37.793,-2.305,1.39312
96.668000,37.797,-2.303,1.39309
96.669000,37.799,-2.302,1.39281
96.670000,37.806,-2.311,1.39291
96.671000,37.808,-2.310,1.39288
96.672000,37.810,-2.309,1.39283
96.673000,37.812,-2.308,1.39269
96.674000,37.815,-2.307,1.39263
96.675000,37.817,-2.306,1.39269
96.676000,37.824,-2.315,1.39270
96.677000,37.826,-2.314,1.39267
96.679000,37.830,-2.312,1.39236
96.680000,37.832,-2.311,1.39240
96.681000,37.839,-2.320,1.39235
96.682000,37.841,-2.319,1.39241
96.683000,37.843,-2.318,1.39225
96.684000,37.845,-2.317,1.39225
96.685000,37.847,-2.316,1.39244
96.686000,37.854,-2.325,1.39244
96.687000,37.856,-2.324,1.39250
96.688000,37.858,-2.323,1.39240
96.689000,37.860,-2.322,1.39246
96.690000,37.862,-2.321,1.39247
96.691000,37.870,-2.329,1.39238
96.693000,37.874,-2.328,1.39251
96.694000,37.876,-2.327,1.39257
96.695000,37.883,-2.335,1.39265
96.696000,37.885,-2.334,1.39260
96.698000,37.889,-2.333,1.39257
96.699000,37.891,-2.332,1.39256
96.700000,37.893,-2.331,1.39258
96.701000,37.900,-2.339,1.39257
96.702000,37.902,-2.338,1.39249
96.703000,37.904,-2.338,1.39255
96.704000,37.906,-2.337,1.39245
96.705000,37.908,-2.336,1.39234
96.706000,37.915,-2.344,1.39234
96.707000,37.917,-2.343,1.39249
96.708000,37.919,-2.342,1.39254
96.709000,37.921,-2.342,1.39257
96.710000,37.923,-2.341,1.39247
96.711000,37.930,-2.349,1.39251
96.712000,37.932,-2.348,1.39245
96.713000,37.934,-2.347,1.39241
96.714000,37.936,-2.346,1.39220
96.715000,37.938,-2.346,1.39213
96.716000,37.945,-2.354,1.39200
96.717000,37.947,-2.353,1.39198
96.718000,37.949,-2.352,1.39209
96.719000,37.951,-2.351,1.39223
96.721000,37.960,-2.359,1.39204
96.722000,37.962,-2.358,1.39198
96.723000,37.964,-2.357,1.39208
96.724000,37.966,-2.356,1.39228
96.725000,37.968,-2.355,1.39230
96.726000,37.975,-2.364,1.39220
96.727000,37.977,-2.363,1.39223
96.728000,37.979,-2.362,1.39241
96.729000,37.981,-2.361,1.39231
96.730000,37.983,-2.360,1.39234
96.731000,37.990,-2.369,1.39232
96.732000,37.992,-2.368,1.39241
96.733000,37.994,-2.367,1.39238
96.734000,37.996,-2.366,1.39233
96.735000,37.998,-2.365,1.39225
96.736000,38.005,-2.373,1.39227
96.737000,38.007,-2.373,1.39229
96.738000,38.009,-2.372,1.39218
96.739000,38.011,-2.371,1.39234
96.740000,38.018,-2.379,1.39226
96.741000,38.020,-2.378,1.39228
96.742000,38.022,-2.377,1.39236
96.743000,38.024,-2.376,1.39235
96.744000,38.026,-2.376,1.39232
96.746000,38.035,-2.383,1.39269
96.747000,38.037,-2.382,1.39278
96.748000,38.039,-2.381,1.39294
96.749000,38.041,-2.380,1.39305
96.750000,38.043,-2.379,1.39300
96.751000,38.050,-2.388,1.39283
96.752000,38.052,-2.387,1.39294
96.754000,38.056,-2.385,1.39281
96.755000,38.058,-2.384,1.39284
96.756000,38.065,-2.393,1.39283
96.757000,38.066,-2.392,1.39279
96.758000,38.068,-2.391,1.39280
96.759000,38.070,-2.390,1.39276
96.760000,38.077,-2.398,1.39267
96.761000,38.079,-2.397,1.39273
96.762000,38.081,-2.396,1.39266
96.763000,38.083,-2.396,1.39266
96.764000,38.085,-2.395,1.39251
96.766000,38.094,-2.402,1.39246
96.767000,38.096,-2.401,1.39260
96.768000,38.098,-2.400,1.39263
96.769000,38.100,-2.399,1.39267
96.770000,38.102,-2.399,1.39261
96.771000,38.109,-2.407,1.39269
96.773000,38.113,-2.405,1.39234
96.774000,38.115,-2.404,1.39235
96.775000,38.117,-2.403,1.39230
96.776000,38.123,-2.412,1.39233
96.777000,38.125,-2.411,1.39218
96.778000,38.127,-2.410,1.39208
96.779000,38.129,-2.409,1.39207
96.780000,38.131,-2.408,1.39206
96.781000,38.138,-2.416,1.39209
96.782000,38.140,-2.415,1.39211
96.783000,38.142,-2.415,1.39214
96.784000,38.144,-2.414,1.39223
96.785000,38.146,-2.413,1.39212
96.786000,38.153,-2.421,1.39211
96.787000,38.155,-2.420,1.39217
96.788000,38.156,-2.419,1.39207
96.789000,38.158,-2.418,1.39195
96.790000,38.160,-2.418,1.39199
96.791000,38.167,-2.426,1.39209
96.792000,38.169,-2.425,1.39206
96.793000,38.171,-2.424,1.39208
96.794000,38.173,-2.423,1.39204
96.795000,38.175,-2.422,1.39201
96.796000,38.182,-2.430,1.39190
96.797000,38.184,-2.429,1.39188
96.798000,38.185,-2.429,1.39180
96.799000,38.187,-2.428,1.39168
96.800000,38.189,-2.427,1.39167
96.801000,38.196,-2.435,1.39159
96.802000,38.198,-2.434,1.39160
96.804000,38.202,-2.432,1.39169
96.805000,38.204,-2.432,1.39170
96.806000,38.211,-2.440,1.39158
96.807000,38.212,-2.439,1.39150
96.808000,38.214,-2.438,1.39149
