t,x,y,yaw,v
78.927000,-1.072,-2.425,1.48612,5.707
79.024000,-1.031,-2.319,1.46445,5.729
79.130000,-0.988,-2.214,1.44050,5.689
79.247000,-0.941,-2.110,1.41356,5.683
79.373000,-0.892,-2.007,1.38731,5.697
79.511000,-0.841,-1.905,1.36270,5.707
79.609000,-0.786,-1.805,1.33354,5.692
79.695000,-0.729,-1.706,1.30925,5.724
79.806000,-0.669,-1.609,1.28244,5.714
79.914000,-0.607,-1.514,1.25604,5.687
80.017000,-0.543,-1.419,1.23103,5.718
80.075000,-0.475,-1.327,1.20168,5.715
80.134000,-0.406,-1.237,1.17691,5.712
80.182000,-0.334,-1.148,1.15052,5.712
80.223000,-0.260,-1.062,1.12400,5.698
80.251000,-0.183,-0.977,1.10058,5.704
80.298000,-0.105,-0.894,1.07319,5.726
80.350000,-0.024,-0.813,1.04768,5.680
80.405000,0.058,-0.735,1.02583,5.695
80.485000,0.142,-0.658,1.00170,5.709
80.569000,0.228,-0.583,0.97808,5.697
80.661000,0.316,-0.510,0.95444,5.696
80.752000,0.405,-0.440,0.92757,5.661
80.851000,0.496,-0.372,0.90341,5.687
80.958000,0.589,-0.306,0.87887,5.706
81.062000,0.683,-0.243,0.85475,5.709
81.167000,0.779,-0.181,0.83273,5.694
81.288000,0.877,-0.122,0.80747,5.707
81.420000,0.976,-0.065,0.78044,5.705
81.527000,1.076,-0.011,0.75683,5.724
81.633000,1.178,0.041,0.73118,5.709
81.753000,1.282,0.089,0.70370,5.723
81.884000,1.386,0.135,0.67742,5.692
82.011000,1.491,0.179,0.65147,5.698
82.121000,1.598,0.219,0.62496,5.705
82.212000,1.705,0.258,0.60343,5.720
82.321000,1.813,0.293,0.57903,5.689
82.432000,1.922,0.325,0.55177,5.684
82.518000,2.032,0.355,0.52787,5.685
82.588000,2.142,0.382,0.50221,5.694
82.649000,2.253,0.407,0.47740,5.679
82.681000,2.365,0.428,0.45230,5.695
82.721000,2.477,0.447,0.42722,5.705
82.765000,2.590,0.463,0.40220,5.700
82.812000,2.703,0.476,0.37707,5.684
82.864000,2.816,0.486,0.34988,5.688
82.923000,2.930,0.493,0.32409,5.703
82.991000,3.044,0.497,0.29901,5.717
83.074000,3.159,0.499,0.27318,5.721
83.177000,3.273,0.497,0.24706,5.701
83.286000,3.387,0.492,0.22126,5.729
83.388000,3.501,0.485,0.19631,5.727
83.492000,3.615,0.474,0.17015,5.705
83.600000,3.728,0.461,0.14599,5.686
83.687000,3.841,0.445,0.11897,5.718
83.826000,3.954,0.426,0.09567,5.720
83.937000,4.066,0.404,0.06921,5.724
84.037000,4.177,0.379,0.04177,5.703
84.151000,4.288,0.352,0.01872,5.707
84.271000,4.398,0.322,-0.00529,5.711
84.385000,4.507,0.289,-0.03093,5.706
84.536000,4.616,0.254,-0.05270,5.707
84.634000,4.723,0.216,-0.07673,5.705
84.746000,4.829,0.175,-0.10276,5.680
84.844000,4.935,0.132,-0.12740,5.709
84.954000,5.039,0.086,-0.15207,5.714
85.052000,5.142,0.038,-0.17721,5.693
85.118000,5.244,-0.014,-0.20481,5.701
85.173000,5.344,-0.067,-0.23113,5.692
85.210000,5.443,-0.124,-0.25744,5.695
85.244000,5.541,-0.183,-0.28511,5.715
85.302000,5.636,-0.245,-0.31341,5.700
85.352000,5.730,-0.310,-0.34090,5.713
85.417000,5.823,-0.377,-0.36624,5.697
85.472000,5.913,-0.446,-0.39143,5.708
85.569000,6.002,-0.518,-0.41766,5.719
85.660000,6.089,-0.592,-0.44293,5.715
85.751000,6.174,-0.668,-0.46921,5.709
85.850000,6.257,-0.747,-0.49689,5.695
85.948000,6.337,-0.827,-0.52060,5.691
86.057000,6.416,-0.909,-0.54448,5.696
86.163000,6.493,-0.993,-0.57166,5.695
86.280000,6.567,-1.079,-0.59734,5.686
86.385000,6.639,-1.167,-0.62531,5.685
86.484000,6.708,-1.258,-0.65180,5.712
86.598000,6.776,-1.350,-0.67626,5.692
86.698000,6.841,-1.443,-0.70001,5.703
86.813000,6.904,-1.539,-0.72875,5.725
86.948000,6.964,-1.635,-0.75449,5.689
87.062000,7.021,-1.734,-0.78154,5.693
87.153000,7.076,-1.834,-0.80771,5.704
87.252000,7.128,-1.935,-0.83438,5.694
87.370000,7.177,-2.037,-0.86137,5.681
87.485000,7.224,-2.141,-0.88563,5.707
87.567000,7.268,-2.247,-0.91295,5.706
87.621000,7.309,-2.353,-0.93694,5.710
87.680000,7.348,-2.460,-0.96147,5.727
87.718000,7.384,-2.569,-0.98892,5.726
87.756000,7.417,-2.678,-1.01693,5.695
87.809000,7.447,-2.788,-1.04212,5.698
87.869000,7.474,-2.898,-1.06706,5.688
87.930000,7.498,-3.009,-1.09399,5.685
88.008000,7.520,-3.121,-1.11822,5.687
88.085000,7.539,-3.233,-1.14307,5.676
88.178000,7.555,-3.346,-1.16429,5.717
88.269000,7.569,-3.458,-1.19110,5.670
88.370000,7.579,-3.572,-1.21840,5.678
88.480000,7.586,-3.685,-1.24499,5.704
88.585000,7.590,-3.799,-1.27393,5.684
88.699000,7.591,-3.913,-1.29892,5.698
88.820000,7.590,-4.027,-1.32259,5.696
88.934000,7.585,-4.140,-1.34749,5.695
89.048000,7.578,-4.254,-1.37324,5.685
89.161000,7.568,-4.367,-1.39746,5.698
89.284000,7.555,-4.481,-1.42077,5.720
89.400000,7.540,-4.594,-1.44476,5.726
89.531000,7.521,-4.707,-1.47064,5.695
89.644000,7.500,-4.818,-1.49543,5.681
89.739000,7.477,-4.929,-1.51775,5.684
89.841000,7.451,-5.040,-1.53811,5.686
89.963000,7.422,-5.150,-1.56564,5.687
90.066000,7.390,-5.260,-1.58987,5.717
90.131000,7.356,-5.368,-1.61800,5.710
90.190000,7.318,-5.476,-1.64390,5.717
90.234000,7.278,-5.583,-1.66818,5.710
90.271000,7.235,-5.689,-1.69376,5.690
90.323000,7.190,-5.793,-1.71976,5.711
90.367000,7.142,-5.897,-1.74504,5.718
90.443000,7.091,-5.999,-1.77064,5.725
90.514000,7.037,-6.100,-1.79561,5.700
90.601000,6.982,-6.199,-1.81987,5.687
90.702000,6.923,-6.297,-1.84650,5.696
90.810000,6.863,-6.393,-1.87201,5.694
90.927000,6.800,-6.487,-1.89864,5.676
91.039000,6.734,-6.581,-1.92494,5.714
91.148000,6.666,-6.672,-1.95043,5.686
91.263000,6.595,-6.761,-1.97549,5.676
91.373000,6.522,-6.849,-2.00217,5.729
91.490000,6.447,-6.935,-2.02826,5.694
91.599000,6.370,-7.019,-2.05471,5.715
91.705000,6.290,-7.100,-2.08067,5.691
91.842000,6.209,-7.179,-2.10890,5.694
91.972000,6.126,-7.256,-2.13369,5.661
92.099000,6.042,-7.330,-2.15888,5.600
92.192000,5.956,-7.401,-2.18370,5.574
92.294000,5.870,-7.470,-2.20812,5.521
92.410000,5.782,-7.536,-2.23300,5.476
92.510000,5.694,-7.600,-2.25700,5.464
92.579000,5.604,-7.661,-2.28070,5.450
92.626000,5.512,-7.720,-2.30978,5.439
92.676000,5.419,-7.776,-2.33395,5.431
92.711000,5.326,-7.830,-2.36122,5.396
92.750000,5.231,-7.881,-2.38764,5.407
92.799000,5.134,-7.929,-2.41370,5.394
92.863000,5.036,-7.975,-2.43870,5.407
92.928000,4.937,-8.020,-2.45635,5.458
92.989000,4.836,-8.064,-2.47111,5.524
93.080000,4.733,-8.107,-2.48178,5.573
93.161000,4.630,-8.150,-2.48759,5.601
93.254000,4.526,-8.193,-2.48629,5.632
93.337000,4.422,-8.237,-2.48600,5.620
93.412000,4.319,-8.280,-2.48692,5.612
93.504000,4.215,-8.323,-2.48957,5.610
93.597000,4.111,-8.366,-2.48939,5.621
93.692000,4.009,-8.408,-2.49030,5.552
93.767000,3.908,-8.450,-2.49073,5.464
93.824000,3.809,-8.491,-2.48842,5.366
93.894000,3.711,-8.532,-2.48718,5.303
93.953000,3.615,-8.572,-2.48495,5.211
93.995000,3.520,-8.612,-2.48623,5.152
94.035000,3.425,-8.652,-2.48350,5.137
94.074000,3.332,-8.692,-2.48042,5.064
94.131000,3.240,-8.731,-2.47891,5.004
94.175000,3.149,-8.770,-2.47921,4.954
94.220000,3.059,-8.809,-2.47943,4.905
94.251000,2.970,-8.847,-2.48132,4.857
94.289000,2.881,-8.884,-2.48228,4.839
94.322000,2.792,-8.922,-2.48182,4.809
94.347000,2.705,-8.959,-2.47824,4.746
94.382000,2.618,-8.997,-2.47814,4.725
94.420000,2.532,-9.034,-2.47782,4.690
94.447000,2.447,-9.070,-2.47708,4.635
94.478000,2.362,-9.107,-2.47804,4.626
94.508000,2.278,-9.143,-2.47924,4.574
94.544000,2.194,-9.179,-2.48074,4.570
94.572000,2.111,-9.214,-2.48059,4.520
94.601000,2.029,-9.249,-2.47951,4.452
94.624000,1.947,-9.284,-2.47991,4.453
94.647000,1.866,-9.319,-2.47962,4.433
94.648000,1.862,-9.321,-2.47970,4.429
94.649000,1.858,-9.323,-2.47982,4.427
94.650000,1.854,-9.325,-2.47993,4.427
94.651000,1.850,-9.326,-2.47990,4.426
94.652000,1.846,-9.328,-2.47982,4.425
94.653000,1.842,-9.330,-2.47989,4.421
94.655000,1.833,-9.333,-2.47997,4.412
94.656000,1.829,-9.335,-2.47989,4.409
94.657000,1.825,-9.337,-2.47979,4.407
94.658000,1.821,-9.338,-2.47974,4.404
94.659000,1.817,-9.340,-2.47989,4.403
94.660000,1.813,-9.342,-2.47991,4.401
94.661000,1.809,-9.344,-2.48003,4.398
94.662000,1.805,-9.345,-2.48003,4.395
94.663000,1.801,-9.347,-2.47996,4.390
94.664000,1.797,-9.349,-2.47989,4.389
94.665000,1.793,-9.351,-2.47985,4.387
94.666000,1.789,-9.352,-2.47989,4.384
94.667000,1.785,-9.354,-2.47997,4.382
94.668000,1.781,-9.356,-2.47977,4.381
94.669000,1.777,-9.357,-2.47977,4.377
94.670000,1.773,-9.359,-2.47983,4.375
94.671000,1.769,-9.361,-2.47975,4.374
94.672000,1.765,-9.363,-2.47976,4.374
94.673000,1.761,-9.364,-2.47975,4.375
94.674000,1.757,-9.366,-2.47957,4.375
94.675000,1.753,-9.368,-2.47949,4.375
94.676000,1.749,-9.370,-2.47950,4.375
94.677000,1.745,-9.371,-2.47953,4.375
94.678000,1.741,-9.373,-2.47956,4.375
94.679000,1.737,-9.375,-2.47950,4.376
94.680000,1.733,-9.376,-2.47947,4.375
94.681000,1.729,-9.378,-2.47948,4.375
94.682000,1.725,-9.380,-2.47937,4.376
94.683000,1.721,-9.382,-2.47940,4.374
94.684000,1.717,-9.383,-2.47948,4.371
94.685000,1.713,-9.385,-2.47954,4.370
94.686000,1.709,-9.387,-2.47944,4.368
94.687000,1.705,-9.388,-2.47957,4.367
94.688000,1.701,-9.390,-2.47948,4.365
94.689000,1.697,-9.392,-2.47954,4.363
94.690000,1.693,-9.394,-2.47950,4.362
94.691000,1.689,-9.395,-2.47945,4.360
94.692000,1.685,-9.397,-2.47942,4.359
94.693000,1.681,-9.399,-2.47942,4.358
94.694000,1.677,-9.401,-2.47951,4.356
94.695000,1.673,-9.402,-2.47935,4.355
94.696000,1.669,-9.404,-2.47939,4.354
94.697000,1.665,-9.406,-2.47928,4.354
94.698000,1.661,-9.407,-2.47932,4.353
94.699000,1.657,-9.409,-2.47940,4.351
94.700000,1.653,-9.411,-2.47941,4.350
94.701000,1.649,-9.413,-2.47939,4.349
94.702000,1.645,-9.414,-2.47936,4.348
94.703000,1.641,-9.416,-2.47936,4.347
94.704000,1.637,-9.418,-2.47937,4.346
94.705000,1.633,-9.419,-2.47949,4.347
94.706000,1.629,-9.421,-2.47945,4.343
94.707000,1.625,-9.423,-2.47939,4.345
94.708000,1.621,-9.425,-2.47946,4.343
94.710000,1.613,-9.428,-2.47937,4.341
94.711000,1.609,-9.430,-2.47943,4.341
94.712000,1.605,-9.431,-2.47937,4.341
94.713000,1.601,-9.433,-2.47927,4.340
94.714000,1.597,-9.435,-2.47929,4.340
94.715000,1.593,-9.437,-2.47932,4.339
94.716000,1.589,-9.438,-2.47935,4.340
94.717000,1.585,-9.440,-2.47932,4.340
94.718000,1.581,-9.442,-2.47925,4.340
94.719000,1.577,-9.443,-2.47936,4.340
94.720000,1.573,-9.445,-2.47926,4.340
94.721000,1.569,-9.447,-2.47921,4.340
94.722000,1.565,-9.448,-2.47922,4.340
94.723000,1.561,-9.450,-2.47929,4.340
94.724000,1.557,-9.452,-2.47930,4.341
94.725000,1.553,-9.454,-2.47933,4.341
94.726000,1.549,-9.455,-2.47935,4.341
94.727000,1.545,-9.457,-2.47944,4.339
94.728000,1.541,-9.459,-2.47960,4.337
94.729000,1.537,-9.460,-2.47964,4.336
94.730000,1.533,-9.462,-2.47953,4.333
94.731000,1.529,-9.464,-2.47943,4.332
94.732000,1.525,-9.466,-2.47935,4.331
94.733000,1.521,-9.467,-2.47926,4.329
94.734000,1.517,-9.469,-2.47929,4.327
94.735000,1.513,-9.471,-2.47933,4.326
94.736000,1.509,-9.472,-2.47931,4.325
94.738000,1.501,-9.476,-2.47920,4.322
94.739000,1.497,-9.478,-2.47915,4.321
94.740000,1.493,-9.479,-2.47932,4.320
94.741000,1.489,-9.481,-2.47926,4.319
94.742000,1.485,-9.483,-2.47936,4.317
94.743000,1.481,-9.484,-2.47953,4.315
94.744000,1.477,-9.486,-2.47953,4.312
94.745000,1.473,-9.488,-2.47957,4.310
94.746000,1.470,-9.489,-2.47965,4.309
94.747000,1.466,-9.491,-2.47955,4.307
94.748000,1.462,-9.493,-2.47953,4.304
94.749000,1.458,-9.495,-2.47942,4.303
94.750000,1.454,-9.496,-2.47945,4.301
94.751000,1.450,-9.498,-2.47933,4.301
94.752000,1.446,-9.500,-2.47934,4.302
94.753000,1.442,-9.501,-2.47927,4.301
94.754000,1.438,-9.503,-2.47920,4.303
94.755000,1.434,-9.505,-2.47930,4.303
94.756000,1.430,-9.506,-2.47936,4.303
94.757000,1.426,-9.508,-2.47931,4.303
94.758000,1.422,-9.510,-2.47934,4.303
94.759000,1.418,-9.512,-2.47929,4.302
94.760000,1.414,-9.513,-2.47933,4.302
94.761000,1.410,-9.515,-2.47925,4.302
94.762000,1.406,-9.517,-2.47925,4.299
94.763000,1.402,-9.518,-2.47930,4.299
94.764000,1.398,-9.520,-2.47933,4.299
94.765000,1.394,-9.522,-2.47939,4.298
94.766000,1.391,-9.523,-2.47950,4.296
94.767000,1.387,-9.525,-2.47955,4.296
94.769000,1.379,-9.529,-2.47960,4.292
94.770000,1.375,-9.530,-2.47951,4.290
94.771000,1.371,-9.532,-2.47950,4.289
94.772000,1.367,-9.534,-2.47963,4.289
94.773000,1.363,-9.535,-2.47972,4.288
94.774000,1.359,-9.537,-2.47970,4.288
94.775000,1.355,-9.539,-2.47976,4.286
94.776000,1.351,-9.540,-2.47992,4.287
94.777000,1.347,-9.542,-2.47995,4.286
94.778000,1.343,-9.544,-2.47990,4.286
94.779000,1.339,-9.545,-2.47979,4.283
94.780000,1.335,-9.547,-2.47982,4.284
94.781000,1.331,-9.549,-2.47974,4.283
94.782000,1.328,-9.550,-2.47981,4.282
94.783000,1.324,-9.552,-2.47968,4.281
94.784000,1.320,-9.554,-2.47972,4.280
94.785000,1.316,-9.556,-2.47979,4.279
94.786000,1.312,-9.557,-2.47967,4.278
94.787000,1.308,-9.559,-2.47985,4.278
94.789000,1.300,-9.562,-2.47974,4.274
94.791000,1.292,-9.566,-2.47958,4.270
94.792000,1.288,-9.567,-2.47956,4.266
94.793000,1.284,-9.569,-2.47960,4.264
94.794000,1.280,-9.571,-2.47976,4.262
94.795000,1.277,-9.572,-2.47968,4.259
94.796000,1.273,-9.574,-2.47967,4.258
94.797000,1.269,-9.576,-2.47969,4.255
94.798000,1.265,-9.577,-2.47961,4.254
94.799000,1.261,-9.579,-2.47965,4.252
94.800000,1.257,-9.581,-2.47969,4.252
94.801000,1.253,-9.582,-2.47961,4.250
94.802000,1.249,-9.584,-2.47968,4.249
94.803000,1.245,-9.586,-2.47972,4.248
94.804000,1.241,-9.588,-2.47955,4.246
94.805000,1.238,-9.589,-2.47956,4.245
94.806000,1.234,-9.591,-2.47964,4.245
94.807000,1.230,-9.593,-2.47962,4.245
94.808000,1.226,-9.594,-2.47960,4.248
94.809000,1.222,-9.596,-2.47951,4.249
94.810000,1.218,-9.598,-2.47940,4.250
94.811000,1.214,-9.599,-2.47934,4.248
94.812000,1.210,-9.601,-2.47925,4.245
94.813000,1.206,-9.603,-2.47930,4.243
94.814000,1.202,-9.604,-2.47934,4.240
94.815000,1.199,-9.606,-2.47937,4.239
94.816000,1.195,-9.608,-2.47947,4.240
94.817000,1.191,-9.609,-2.47956,4.238
94.818000,1.187,-9.611,-2.47961,4.240
94.819000,1.183,-9.613,-2.47958,4.239
94.820000,1.179,-9.614,-2.47948,4.236
94.821000,1.175,-9.616,-2.47954,4.232
94.823000,1.167,-9.619,-2.47948,4.227
94.824000,1.164,-9.621,-2.47941,4.225
94.826000,1.156,-9.624,-2.47945,4.226
94.827000,1.152,-9.626,-2.47951,4.226
94.828000,1.148,-9.628,-2.47962,4.229
94.829000,1.144,-9.629,-2.47958,4.228
94.830000,1.140,-9.631,-2.47967,4.229
94.831000,1.136,-9.633,-2.47969,4.226
94.832000,1.133,-9.634,-2.47977,4.225
94.833000,1.129,-9.636,-2.47979,4.221
94.834000,1.125,-9.638,-2.47980,4.219
94.835000,1.121,-9.639,-2.47989,4.217
94.836000,1.117,-9.641,-2.47984,4.216
94.837000,1.113,-9.643,-2.47987,4.213
94.838000,1.109,-9.644,-2.47982,4.212
94.839000,1.105,-9.646,-2.47981,4.209
94.840000,1.102,-9.648,-2.47978,4.209
94.841000,1.098,-9.649,-2.47971,4.208
94.842000,1.094,-9.651,-2.47971,4.208
94.843000,1.090,-9.653,-2.47965,4.206
94.844000,1.086,-9.654,-2.47973,4.206
94.845000,1.082,-9.656,-2.47972,4.205
94.846000,1.078,-9.658,-2.47966,4.206
94.847000,1.075,-9.659,-2.47977,4.206
94.848000,1.071,-9.661,-2.47971,4.205
94.849000,1.067,-9.663,-2.47979,4.205
94.850000,1.063,-9.664,-2.47977,4.204
94.851000,1.059,-9.666,-2.47978,4.203
94.853000,1.051,-9.669,-2.47951,4.201
94.854000,1.048,-9.671,-2.47954,4.202
94.856000,1.040,-9.674,-2.47947,4.201
94.857000,1.036,-9.676,-2.47945,4.201
94.858000,1.032,-9.678,-2.47952,4.201
94.859000,1.028,-9.679,-2.47946,4.201
94.860000,1.024,-9.681,-2.47960,4.201
94.861000,1.021,-9.683,-2.47960,4.201
94.862000,1.017,-9.684,-2.47961,4.200
94.863000,1.013,-9.686,-2.47957,4.200
94.864000,1.009,-9.687,-2.47967,4.201
94.865000,1.005,-9.689,-2.47946,4.200
94.866000,1.001,-9.691,-2.47951,4.197
94.867000,0.997,-9.692,-2.47964,4.194
94.868000,0.994,-9.694,-2.47981,4.193
94.869000,0.990,-9.696,-2.47972,4.191
94.870000,0.986,-9.697,-2.47985,4.188
94.871000,0.982,-9.699,-2.47988,4.186
94.872000,0.978,-9.701,-2.48000,4.184
94.873000,0.974,-9.702,-2.48008,4.183
94.874000,0.971,-9.704,-2.48018,4.180
94.875000,0.967,-9.706,-2.48034,4.179
94.876000,0.963,-9.707,-2.48041,4.177
94.877000,0.959,-9.709,-2.48034,4.173
94.878000,0.955,-9.711,-2.48044,4.170
94.879000,0.951,-9.712,-2.48051,4.169
94.880000,0.948,-9.714,-2.48052,4.167
94.881000,0.944,-9.716,-2.48059,4.164
94.882000,0.940,-9.717,-2.48068,4.163
94.883000,0.936,-9.719,-2.48058,4.162
94.884000,0.932,-9.720,-2.48050,4.160
94.885000,0.928,-9.722,-2.48051,4.159
94.886000,0.925,-9.724,-2.48048,4.159
94.887000,0.921,-9.725,-2.48046,4.159
94.888000,0.917,-9.727,-2.48044,4.158
94.890000,0.909,-9.730,-2.48036,4.158
94.891000,0.906,-9.732,-2.48046,4.158
94.892000,0.902,-9.734,-2.48031,4.160
94.893000,0.898,-9.735,-2.48044,4.161
94.894000,0.894,-9.737,-2.48045,4.161
94.895000,0.890,-9.739,-2.48052,4.162
94.896000,0.886,-9.740,-2.48053,4.161
94.897000,0.883,-9.742,-2.48051,4.157
94.898000,0.879,-9.743,-2.48044,4.158
94.899000,0.875,-9.745,-2.48035,4.156
94.900000,0.871,-9.747,-2.48028,4.157
94.901000,0.867,-9.748,-2.48025,4.157
94.902000,0.864,-9.750,-2.48024,4.158
94.903000,0.860,-9.752,-2.48027,4.158
94.904000,0.856,-9.753,-2.48034,4.160
94.905000,0.852,-9.755,-2.48045,4.158
94.906000,0.848,-9.757,-2.48043,4.154
94.908000,0.841,-9.760,-2.48038,4.148
94.909000,0.837,-9.761,-2.48028,4.143
94.910000,0.833,-9.763,-2.48031,4.139
94.911000,0.829,-9.765,-2.48025,4.138
94.912000,0.825,-9.766,-2.48026,4.138
94.913000,0.822,-9.768,-2.48017,4.136
94.914000,0.818,-9.770,-2.48001,4.136
94.915000,0.814,-9.771,-2.48005,4.135
94.916000,0.810,-9.773,-2.48000,4.135
94.917000,0.806,-9.775,-2.47999,4.135
94.918000,0.803,-9.776,-2.47996,4.136
94.919000,0.799,-9.778,-2.47979,4.136
94.920000,0.795,-9.779,-2.47985,4.135
94.921000,0.791,-9.781,-2.47969,4.134
94.922000,0.787,-9.783,-2.47986,4.132
94.924000,0.780,-9.786,-2.47984,4.129
94.925000,0.776,-9.788,-2.47977,4.127
94.926000,0.772,-9.789,-2.47979,4.126
94.927000,0.769,-9.791,-2.47980,4.126
94.929000,0.761,-9.794,-2.47980,4.124
94.930000,0.757,-9.796,-2.47967,4.122
94.931000,0.753,-9.797,-2.47969,4.119
94.932000,0.750,-9.799,-2.47965,4.116
94.933000,0.746,-9.801,-2.47977,4.114
94.934000,0.742,-9.802,-2.47968,4.112
94.935000,0.738,-9.804,-2.47975,4.111
94.936000,0.734,-9.805,-2.47999,4.110
94.937000,0.731,-9.807,-2.47995,4.108
94.938000,0.727,-9.809,-2.47998,4.106
94.939000,0.723,-9.810,-2.47993,4.105
94.940000,0.719,-9.812,-2.48008,4.105
94.941000,0.716,-9.814,-2.48009,4.106
94.942000,0.712,-9.815,-2.48002,4.106
94.943000,0.708,-9.817,-2.48005,4.107
94.944000,0.704,-9.818,-2.47996,4.106
94.945000,0.701,-9.820,-2.47991,4.108
94.946000,0.697,-9.822,-2.47995,4.107
94.947000,0.693,-9.823,-2.47994,4.108
94.949000,0.685,-9.827,-2.48004,4.107
94.950000,0.682,-9.828,-2.48008,4.105
94.951000,0.678,-9.830,-2.48005,4.104
94.952000,0.674,-9.831,-2.48019,4.104
94.953000,0.670,-9.833,-2.48013,4.102
94.954000,0.667,-9.835,-2.48003,4.103
94.955000,0.663,-9.836,-2.47991,4.101
94.956000,0.659,-9.838,-2.48000,4.100
94.957000,0.655,-9.840,-2.47985,4.100
94.958000,0.652,-9.841,-2.47971,4.098
94.959000,0.648,-9.843,-2.47966,4.097
94.960000,0.644,-9.844,-2.47975,4.095
94.961000,0.640,-9.846,-2.47981,4.091
94.963000,0.633,-9.849,-2.47992,4.082
94.964000,0.629,-9.851,-2.47988,4.081
94.965000,0.625,-9.852,-2.47995,4.078
94.966000,0.622,-9.854,-2.48005,4.076
94.967000,0.618,-9.856,-2.48019,4.075
94.968000,0.614,-9.857,-2.48014,4.073
94.969000,0.610,-9.859,-2.48031,4.072
94.970000,0.607,-9.861,-2.48024,4.071
94.971000,0.603,-9.862,-2.48027,4.069
94.972000,0.599,-9.864,-2.48027,4.069
94.974000,0.592,-9.867,-2.48002,4.068
94.975000,0.588,-9.869,-2.48010,4.064
94.976000,0.584,-9.870,-2.48011,4.063
94.977000,0.581,-9.872,-2.48031,4.063
94.978000,0.577,-9.873,-2.48028,4.061
94.979000,0.573,-9.875,-2.48028,4.059
94.980000,0.569,-9.877,-2.48032,4.059
94.981000,0.566,-9.878,-2.48041,4.057
94.982000,0.562,-9.880,-2.48045,4.056
94.983000,0.558,-9.881,-2.48044,4.056
94.984000,0.554,-9.883,-2.48040,4.054
94.985000,0.551,-9.885,-2.48044,4.052
94.986000,0.547,-9.886,-2.48060,4.046
94.987000,0.543,-9.888,-2.48051,4.043
94.988000,0.540,-9.889,-2.48048,4.038
94.989000,0.536,-9.891,-2.48044,4.035
94.990000,0.532,-9.893,-2.48050,4.035
94.991000,0.528,-9.894,-2.48055,4.036
94.992000,0.525,-9.896,-2.48045,4.035
94.993000,0.521,-9.897,-2.48031,4.037
94.995000,0.514,-9.900,-2.48034,4.031
94.996000,0.510,-9.902,-2.48038,4.028
94.997000,0.506,-9.904,-2.48047,4.028
94.998000,0.503,-9.905,-2.48057,4.027
94.999000,0.499,-9.907,-2.48038,4.026
95.000000,0.495,-9.908,-2.48046,4.023
95.002000,0.488,-9.912,-2.48028,4.023
95.003000,0.484,-9.913,-2.48023,4.025
95.005000,0.477,-9.916,-2.48007,4.027
95.006000,0.473,-9.918,-2.48007,4.028
95.007000,0.469,-9.920,-2.48002,4.029
95.008000,0.466,-9.921,-2.47991,4.029
95.009000,0.462,-9.923,-2.47995,4.031
95.010000,0.458,-9.924,-2.47998,4.032
95.011000,0.454,-9.926,-2.47992,4.030
95.012000,0.451,-9.928,-2.47986,4.028
95.013000,0.447,-9.929,-2.47986,4.025
95.014000,0.443,-9.931,-2.47999,4.025
95.015000,0.440,-9.932,-2.47999,4.022
95.016000,0.436,-9.934,-2.48008,4.022
95.017000,0.432,-9.935,-2.48017,4.019
95.018000,0.429,-9.937,-2.48017,4.017
95.019000,0.425,-9.939,-2.48008,4.017
95.020000,0.421,-9.940,-2.48001,4.014
95.021000,0.418,-9.942,-2.48009,4.015
95.022000,0.414,-9.943,-2.47985,4.016
95.023000,0.410,-9.945,-2.47981,4.017
95.024000,0.407,-9.947,-2.47977,4.018
95.025000,0.403,-9.948,-2.47985,4.016
95.026000,0.399,-9.950,-2.47988,4.013
95.027000,0.395,-9.951,-2.48000,4.010
95.028000,0.392,-9.953,-2.47994,4.007
95.029000,0.388,-9.954,-2.47990,4.005
95.030000,0.384,-9.956,-2.47993,4.003
95.031000,0.381,-9.958,-2.47997,4.000
95.032000,0.377,-9.959,-2.47999,3.999
95.033000,0.373,-9.961,-2.47996,3.998
95.034000,0.370,-9.962,-2.47989,3.995
95.035000,0.366,-9.964,-2.47995,3.993
95.036000,0.362,-9.966,-2.47993,3.993
95.037000,0.359,-9.967,-2.47981,3.993
95.038000,0.355,-9.969,-2.47977,3.992
95.039000,0.351,-9.970,-2.47980,3.992
95.040000,0.348,-9.972,-2.47992,3.992
95.041000,0.344,-9.973,-2.47994,3.991
95.042000,0.340,-9.975,-2.48000,3.991
95.043000,0.337,-9.977,-2.47982,3.992
95.044000,0.333,-9.978,-2.47974,3.990
95.045000,0.329,-9.980,-2.47968,3.989
95.046000,0.326,-9.981,-2.47971,3.987
95.047000,0.322,-9.983,-2.47966,3.985
95.048000,0.318,-9.984,-2.47963,3.983
95.049000,0.315,-9.986,-2.47969,3.980
95.050000,0.311,-9.988,-2.47974,3.979
